t,value
1741048363,0
1741048364,0
1741048365,0
1741048366,0
1741048367,0
1741048368,0
1741048369,0
1741048370,0
1741048371,0
1741048372,0
1741048373,0
1741048374,108526824
1741048375,108526824
1741048376,108526824
1741048377,108526824
1741048378,108526824
1741048379,108526824
1741048380,108526824
1741048382,108526824
1741048383,108526824
1741048384,108526824
1741048385,139804512
1741048386,139804512
1741048387,139804512
1741048388,139804512
1741048389,139804512
1741048390,139804512
1741048391,139804512
1741048392,139804512
1741048393,139804512
1741048394,139804512
1741048395,178464088
1741048396,178464088
1741048397,178464088
1741048398,178464088
1741048399,178464088
1741048400,178464088
1741048401,178464088
1741048402,178464088
1741048403,178464088
1741048404,221159416
1741048404,221159416
1741048404,221159416
1741048404,221159416
