t,value
1741048363,2004
1741048364,2004
1741048365,2004
1741048366,2004
1741048367,2004
1741048368,2004
1741048369,2004
1741048370,2004
1741048371,2004
1741048372,2004
1741048373,2004
1741048374,2004
1741048375,2004
1741048376,2004
1741048377,2004
1741048378,2004
1741048379,2004
1741048380,2004
1741048382,2004
1741048383,2004
1741048384,2004
1741048385,2004
1741048386,2004
1741048387,2004
1741048388,2004
1741048389,2004
1741048390,2004
1741048391,2004
1741048392,2004
1741048393,2004
1741048394,2004
1741048395,2004
1741048396,2004
1741048397,2004
1741048398,2004
1741048399,2004
1741048400,2003
1741048401,2003
1741048402,2003
1741048403,2003
1741048404,2003
1741048404,2003
1741048404,2003
1741048404,0
