t,count
1741048363,0
1741048364,0
1741048365,0
1741048366,0
1741048367,0
1741048368,0
1741048369,0
1741048370,0
1741048371,0
1741048372,0
1741048373,0
1741048374,0
1741048375,0
1741048376,0
1741048377,0
1741048378,0
1741048379,0
1741048380,0
1741048382,0
1741048383,0
1741048384,0
1741048385,0
1741048386,0
1741048387,0
1741048388,0
1741048389,20
1741048390,30
1741048391,30
1741048392,30
1741048393,30
1741048394,30
1741048395,30
1741048396,30
1741048397,30
1741048398,30
1741048399,30
1741048400,30
1741048401,30
1741048402,30
1741048403,30
1741048404,30
1741048404,30
1741048404,30
1741048404,30
