t,value
1741048363,0
1741048364,0
1741048365,0
1741048366,0
1741048367,0
1741048368,0
1741048369,0
1741048370,0
1741048371,0
1741048372,0
1741048373,0
1741048374,137
1741048375,137
1741048376,137
1741048377,137
1741048378,137
1741048379,137
1741048380,137
1741048382,137
1741048383,137
1741048384,137
1741048385,193
1741048386,193
1741048387,193
1741048388,193
1741048389,193
1741048390,193
1741048391,193
1741048392,193
1741048393,193
1741048394,193
1741048395,231
1741048396,231
1741048397,231
1741048398,231
1741048399,231
1741048400,231
1741048401,231
1741048402,231
1741048403,231
1741048404,344
1741048404,344
1741048404,344
1741048404,344
