t,value
1741054038,0
1741054040,0
1741054041,0
1741054042,0
1741054043,0
1741054044,0
1741054045,0
1741054046,0
1741054047,0
1741054048,0
1741054049,0
1741054050,273
1741054051,273
1741054052,273
1741054053,273
1741054054,273
1741054055,273
1741054056,273
1741054057,273
1741054058,273
1741054059,273
1741054060,418
1741054061,418
1741054062,418
1741054063,418
1741054064,418
1741054065,418
1741054066,418
1741054067,418
1741054068,418
1741054069,418
1741054070,458
1741054071,458
1741054072,458
1741054073,458
1741054074,458
1741054075,458
1741054076,458
1741054077,458
1741054078,458
1741054079,458
1741054079,458
1741054079,458
