t,count
1741054038,0
1741054040,0
1741054041,0
1741054042,0
1741054043,0
1741054044,0
1741054045,0
1741054046,0
1741054047,0
1741054048,0
1741054049,0
1741054050,0
1741054051,0
1741054052,0
1741054053,0
1741054054,0
1741054055,0
1741054056,0
1741054057,0
1741054058,0
1741054059,0
1741054060,0
1741054061,0
1741054062,0
1741054063,1
1741054064,14
1741054065,33
1741054066,33
1741054067,33
1741054068,33
1741054069,33
1741054070,33
1741054071,33
1741054072,33
1741054073,33
1741054074,33
1741054075,33
1741054076,33
1741054077,33
1741054078,33
1741054079,33
1741054079,33
1741054079,33
