t,value
1741054038,0
1741054040,0
1741054041,0
1741054042,0
1741054043,0
1741054044,0
1741054045,0
1741054046,0
1741054047,0
1741054048,0
1741054049,0
1741054050,108630168
1741054051,108630168
1741054052,108630168
1741054053,108630168
1741054054,108630168
1741054055,108630168
1741054056,108630168
1741054057,108630168
1741054058,108630168
1741054059,108630168
1741054060,140872080
1741054061,140872080
1741054062,140872080
1741054063,140872080
1741054064,140872080
1741054065,140872080
1741054066,140872080
1741054067,140872080
1741054068,140872080
1741054069,140872080
1741054070,178206016
1741054071,178206016
1741054072,178206016
1741054073,178206016
1741054074,178206016
1741054075,178206016
1741054076,178206016
1741054077,178206016
1741054078,178206016
1741054079,178206016
1741054079,178206016
1741054079,178206016
