t,value
1741050458,2004
1741050459,2004
1741050460,2004
1741050461,2004
1741050462,2004
1741050463,2004
1741050464,2004
1741050465,2004
1741050466,2004
1741050467,2004
1741050468,2004
1741050469,2004
1741050470,2004
1741050471,2004
1741050472,2004
1741050474,2004
1741050475,2004
1741050476,2004
1741050477,2004
1741050478,2004
1741050479,2004
1741050480,2004
1741050481,2004
1741050482,2004
1741050483,2004
1741050484,2004
1741050485,2004
1741050486,2004
1741050487,2004
1741050488,2004
1741050489,2004
1741050490,2004
1741050491,2004
1741050492,2004
1741050493,2004
1741050494,2004
1741050495,2004
1741050496,1991
1741050497,1991
1741050498,1991
1741050499,1991
1741050499,1991
1741050499,0
