t,value
1741050458,0
1741050459,0
1741050460,0
1741050461,0
1741050462,0
1741050463,0
1741050464,0
1741050465,0
1741050466,0
1741050467,0
1741050468,0
1741050469,0
1741050470,119
1741050471,119
1741050472,119
1741050474,119
1741050475,119
1741050476,119
1741050477,119
1741050478,119
1741050479,119
1741050480,119
1741050481,169
1741050482,169
1741050483,169
1741050484,169
1741050485,169
1741050486,169
1741050487,169
1741050488,169
1741050489,169
1741050490,205
1741050491,205
1741050492,205
1741050493,205
1741050494,205
1741050495,205
1741050496,205
1741050497,205
1741050498,205
1741050499,205
1741050499,205
1741050499,205
