t,value
1741049118,0
1741049119,0
1741049120,0
1741049121,0
1741049122,0
1741049123,0
1741049124,0
1741049125,0
1741049126,0
1741049127,124
1741049128,124
1741049129,124
1741049130,124
1741049131,124
1741049132,124
1741049133,124
1741049134,124
1741049135,124
1741049136,124
1741049137,176
1741049138,176
1741049139,176
1741049140,176
1741049141,176
1741049142,176
1741049144,176
1741049145,176
1741049146,176
1741049147,176
1741049148,176
1741049149,176
1741049150,176
1741049151,176
1741049152,176
1741049153,176
1741049154,176
1741049155,176
1741049156,176
1741049157,176
1741049158,346
1741049159,346
1741049160,346
1741049161,346
1741049161,346
1741049161,346
1741049161,346
