t,value
1741049118,0
1741049119,0
1741049120,0
1741049121,0
1741049122,0
1741049123,0
1741049124,0
1741049125,0
1741049126,0
1741049127,8
1741049128,8
1741049129,8
1741049130,8
1741049131,8
1741049132,8
1741049133,8
1741049134,8
1741049135,8
1741049136,8
1741049137,10
1741049138,10
1741049139,10
1741049140,10
1741049141,10
1741049142,10
1741049144,10
1741049145,10
1741049146,10
1741049147,10
1741049148,10
1741049149,10
1741049150,10
1741049151,10
1741049152,10
1741049153,10
1741049154,10
1741049155,10
1741049156,10
1741049157,10
1741049158,14
1741049159,14
1741049160,14
1741049161,14
1741049161,14
1741049161,14
1741049161,14
