t,value
1741049118,2004
1741049119,2004
1741049120,2004
1741049121,2004
1741049122,2004
1741049123,2004
1741049124,2004
1741049125,2004
1741049126,2004
1741049127,2004
1741049128,2004
1741049129,2004
1741049130,2004
1741049131,2004
1741049132,2004
1741049133,2004
1741049134,2004
1741049135,2004
1741049136,2004
1741049137,2004
1741049138,2004
1741049139,2004
1741049140,2004
1741049141,2004
1741049142,2004
1741049144,2004
1741049145,2004
1741049146,2004
1741049147,2004
1741049148,2004
1741049149,2004
1741049150,2004
1741049151,2004
1741049152,2004
1741049153,2004
1741049154,2004
1741049155,2004
1741049156,2004
1741049157,1981
1741049158,1981
1741049159,1981
1741049160,1981
1741049161,1981
1741049161,1981
1741049161,1981
1741049161,0
