t,value
1741048298,0
1741048299,0
1741048300,0
1741048301,0
1741048302,0
1741048303,0
1741048304,0
1741048305,0
1741048306,0
1741048307,0
1741048308,0
1741048309,123
1741048310,123
1741048311,123
1741048312,123
1741048313,123
1741048314,123
1741048315,123
1741048316,123
1741048317,123
1741048318,123
1741048319,179
1741048320,179
1741048321,179
1741048322,179
1741048323,179
1741048324,179
1741048325,179
1741048326,179
1741048327,179
1741048328,179
1741048329,227
1741048330,227
1741048331,227
1741048332,227
1741048333,227
1741048334,227
1741048335,227
1741048336,227
1741048338,227
1741048339,227
1741048340,324
1741048340,324
1741048340,324
1741048340,324
