t,value
1741048298,0
1741048299,0
1741048300,0
1741048301,0
1741048302,0
1741048303,0
1741048304,0
1741048305,0
1741048306,0
1741048307,0
1741048308,0
1741048309,0
1741048310,0
1741048311,0
1741048312,0
1741048313,0
1741048314,0
1741048315,0
1741048316,0
1741048317,0
1741048318,0
1741048319,0
1741048320,0
1741048321,0
1741048322,0
1741048323,0
1741048324,0
1741048325,0
1741048326,0
1741048327,0
1741048328,0
1741048329,1606879
1741048330,1606879
1741048331,1606879
1741048332,1606879
1741048333,1606879
1741048334,1606879
1741048335,1606879
1741048336,1606879
1741048338,1606879
1741048339,1606879
1741048340,8319770
1741048340,8319770
1741048340,8319770
1741048340,8319770
