t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741049888,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049889,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049890,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049891,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049893,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049894,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049895,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049896,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049897,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049898,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049899,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049900,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049901,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049902,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049903,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049904,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049905,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049906,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049907,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049908,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049909,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049910,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049911,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049912,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049913,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049914,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049915,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049916,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049917,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049918,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049919,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049920,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049921,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049922,42,505,111.309524,5,142.305755,50.000000,133.000000,436.000000,505.000000,505.000000,505.000000
1741049923,42,505,111.309524,5,142.305755,50.000000,133.000000,436.000000,505.000000,505.000000,505.000000
1741049924,42,505,111.309524,5,142.305755,50.000000,133.000000,436.000000,505.000000,505.000000,505.000000
1741049925,54,505,102.755663,1,138.203969,47.000000,133.000000,438.000000,438.000000,505.000000,505.000000
1741049926,54,505,102.755663,1,138.203969,47.000000,133.000000,438.000000,438.000000,505.000000,505.000000
1741049927,54,505,102.755663,1,138.203969,47.000000,133.000000,438.000000,438.000000,505.000000,505.000000
1741049928,54,505,102.755663,1,138.203969,47.000000,133.000000,438.000000,438.000000,505.000000,505.000000
1741049929,54,505,102.755663,1,138.203969,47.000000,133.000000,438.000000,438.000000,505.000000,505.000000
1741049930,54,505,102.755663,1,138.203969,47.000000,133.000000,438.000000,438.000000,505.000000,505.000000
1741049931,84,505,105.862423,1,139.805513,47.000000,133.000000,436.000000,505.000000,505.000000,505.000000
1741049932,108,505,91.189061,1,130.625096,47.000000,114.000000,436.000000,438.000000,505.000000,505.000000
1741049933,126,770,98.940177,1,151.805694,47.000000,132.000000,436.000000,505.000000,770.000000,770.000000
1741049934,126,770,98.940177,1,151.805694,47.000000,132.000000,436.000000,505.000000,770.000000,770.000000
1741049935,126,770,98.940177,1,151.805694,47.000000,132.000000,436.000000,505.000000,770.000000,770.000000
1741049936,182,976,100.383711,1,155.900850,40.000000,133.000000,436.000000,505.000000,770.000000,976.000000
1741049937,251,976,97.105742,1,155.198206,38.000000,133.000000,436.000000,505.000000,770.000000,976.000000
1741049938,273,976,103.145409,1,154.460588,38.000000,154.000000,436.000000,505.000000,770.000000,976.000000
1741049938,273,976,103.145409,1,154.460588,38.000000,154.000000,436.000000,505.000000,770.000000,976.000000
1741049938,273,976,103.145409,1,154.460588,38.000000,154.000000,436.000000,505.000000,770.000000,976.000000
1741049938,273,976,103.145409,1,154.460588,38.000000,154.000000,436.000000,505.000000,770.000000,976.000000
