t,value
1741049042,15700000000
1741049043,17360000000
1741049044,18140000000
1741049045,18870000000
1741049046,19620000000
1741049047,21010000000
1741049048,21510000000
1741049049,22110000000
1741049050,22740000000
1741049051,24050000000
1741049052,25340000000
1741049053,25840000000
1741049054,26360000000
1741049055,26840000000
1741049056,27460000000
1741049057,28790000000
1741049058,31330000000
1741049059,32250000000
1741049060,33080000000
1741049061,34840000000
1741049062,36290000000
1741049063,37450000000
1741049064,38150000000
1741049065,38870000000
1741049066,41900000000
1741049067,43020000000
1741049068,44380000000
1741049069,44800000000
1741049070,45060000000
1741049071,45980000000
1741049072,48580000000
1741049073,49720000000
1741049074,51530000000
1741049076,54780000000
1741049077,58250000000
1741049078,63850000000
1741049079,73340000000
1741049080,75690000000
1741049081,77890000000
1741049082,78750000000
1741049083,82350000000
1741049084,83680000000
1741049085,87080000000
1741049086,97280000000
1741049087,107350000000
1741049088,115530000000
1741049089,124820000000
1741049090,137900000000
1741049091,141760000000
1741049092,148520000000
1741049093,159440000000
1741049094,167440000000
1741049094,167490000000
1741049094,167520000000
1741049094,167630000000
