t,count
1741049042,0
1741049043,0
1741049044,0
1741049045,0
1741049046,0
1741049047,0
1741049048,0
1741049049,0
1741049050,0
1741049051,0
1741049052,0
1741049053,0
1741049054,0
1741049055,0
1741049056,0
1741049057,0
1741049058,0
1741049059,0
1741049060,0
1741049061,0
1741049062,0
1741049063,0
1741049064,0
1741049065,0
1741049066,0
1741049067,0
1741049068,0
1741049069,20
1741049070,28
1741049071,50
1741049072,50
1741049073,50
1741049074,50
1741049076,50
1741049077,50
1741049078,50
1741049079,50
1741049080,50
1741049081,50
1741049082,50
1741049083,50
1741049084,50
1741049085,50
1741049086,50
1741049087,50
1741049088,50
1741049089,50
1741049090,50
1741049091,50
1741049092,50
1741049093,50
1741049094,50
1741049094,50
1741049094,50
1741049094,50
