t,value
1741053846,2004
1741053847,2004
1741053849,2004
1741053850,2004
1741053851,2004
1741053852,2004
1741053853,2004
1741053854,2004
1741053855,2004
1741053856,2004
1741053857,2004
1741053858,2004
1741053859,2004
1741053860,2004
1741053861,2004
1741053862,2004
1741053863,2004
1741053864,2004
1741053865,2004
1741053866,2004
1741053867,2004
1741053868,2004
1741053869,2004
1741053870,2004
1741053871,2004
1741053872,2004
1741053873,2004
1741053874,2004
1741053875,2004
1741053876,2004
1741053877,2004
1741053878,2004
1741053879,2004
1741053880,2004
1741053881,2004
1741053882,2004
1741053883,2004
1741053884,2004
1741053885,2003
1741053886,2003
1741053887,2003
1741053888,2003
1741053889,2003
1741053890,2003
1741053891,2003
1741053891,2003
1741053891,0
