t,value
1741053846,0
1741053847,0
1741053849,0
1741053850,0
1741053851,0
1741053852,0
1741053853,0
1741053854,0
1741053855,0
1741053856,0
1741053857,0
1741053858,0
1741053859,0
1741053860,0
1741053861,110639880
1741053862,110639880
1741053863,110639880
1741053864,110639880
1741053865,110639880
1741053866,110639880
1741053867,110639880
1741053868,110639880
1741053869,110639880
1741053870,151065024
1741053871,151065024
1741053872,151065024
1741053873,151065024
1741053874,151065024
1741053875,151065024
1741053876,151065024
1741053877,151065024
1741053878,151065024
1741053879,151065024
1741053880,200178536
1741053881,200178536
1741053882,200178536
1741053883,200178536
1741053884,200178536
1741053885,200178536
1741053886,200178536
1741053887,200178536
1741053888,200178536
1741053889,200178536
1741053890,237067312
1741053891,237067312
1741053891,237067312
1741053891,237067312
