t,value
1741053846,13650000000
1741053847,15370000000
1741053849,16170000000
1741053850,16930000000
1741053851,17630000000
1741053852,18760000000
1741053853,19360000000
1741053854,19960000000
1741053855,20760000000
1741053856,22370000000
1741053857,22860000000
1741053858,23380000000
1741053859,23890000000
1741053860,24880000000
1741053861,27110000000
1741053862,28390000000
1741053863,29210000000
1741053864,30980000000
1741053865,33080000000
1741053866,34530000000
1741053867,35210000000
1741053868,35990000000
1741053869,39410000000
1741053870,40880000000
1741053871,41420000000
1741053872,42200000000
1741053873,45100000000
1741053874,47610000000
1741053875,49510000000
1741053876,53010000000
1741053877,56580000000
1741053878,62130000000
1741053879,70190000000
1741053880,76410000000
1741053881,77320000000
1741053882,79620000000
1741053883,84270000000
1741053884,88170000000
1741053885,93650000000
1741053886,103920000000
1741053887,113270000000
1741053888,120010000000
1741053889,126800000000
1741053890,134400000000
1741053891,135260000000
1741053891,135320000000
1741053891,135490000000
