t,count
1741053846,5
1741053847,5
1741053849,5
1741053850,5
1741053851,5
1741053852,5
1741053853,5
1741053854,5
1741053855,5
1741053856,5
1741053857,5
1741053858,5
1741053859,5
1741053860,5
1741053861,6
1741053862,6
1741053863,6
1741053864,6
1741053865,7
1741053866,7
1741053867,7
1741053868,7
1741053869,9
1741053870,10
1741053871,10
1741053872,10
1741053873,10
1741053874,10
1741053875,13
1741053876,13
1741053877,13
1741053878,33
1741053879,79
1741053880,80
1741053881,80
1741053882,80
1741053883,90
1741053884,141
1741053885,184
1741053886,238
1741053887,300
1741053888,383
1741053889,478
1741053890,596
1741053891,611
1741053891,611
1741053891,611
