t,value
1741053559,2147483647
1741053560,2147483647
1741053561,2147483647
1741053562,2147483647
1741053563,2147483647
1741053564,2147483647
1741053565,2147483647
1741053566,2147483647
1741053567,2147483647
1741053568,2147483647
1741053569,2147483647
1741053570,2147483647
1741053571,2147483647
1741053572,2147483647
1741053573,2147483647
1741053574,2147483647
1741053575,2147483647
1741053576,2147483647
1741053577,2147483647
1741053578,2147483647
1741053579,2147483647
1741053580,2147483647
1741053581,2147483647
1741053582,2147483647
1741053583,2147483647
1741053584,2147483647
1741053585,2147483647
1741053586,2147483647
1741053587,2147483647
1741053588,2147483647
1741053589,2147483647
1741053591,2147483647
1741053592,2147483647
1741053593,2147483647
1741053594,2147483647
1741053595,2147483647
1741053596,2147483647
1741053597,2147483647
1741053598,2147483647
1741053599,2147483647
1741053599,2147483647
1741053599,2147483647
1741053599,2147483647
