t,value
1741053559,0
1741053560,0
1741053561,0
1741053562,0
1741053563,0
1741053564,0
1741053565,0
1741053566,0
1741053567,0
1741053568,0
1741053569,0
1741053570,0
1741053571,0
1741053572,0
1741053573,0
1741053574,141
1741053575,141
1741053576,141
1741053577,141
1741053578,141
1741053579,141
1741053580,141
1741053581,141
1741053582,141
1741053583,141
1741053584,190
1741053585,190
1741053586,190
1741053587,190
1741053588,190
1741053589,190
1741053591,190
1741053592,190
1741053593,190
1741053594,190
1741053595,364
1741053596,364
1741053597,364
1741053598,364
1741053599,364
1741053599,364
1741053599,364
1741053599,364
