t,value
1741053559,2004
1741053560,2004
1741053561,2004
1741053562,2004
1741053563,2004
1741053564,2004
1741053565,2004
1741053566,2004
1741053567,2004
1741053568,2004
1741053569,2004
1741053570,2004
1741053571,2004
1741053572,2004
1741053573,2004
1741053574,2004
1741053575,2004
1741053576,2004
1741053577,2004
1741053578,2004
1741053579,2004
1741053580,2004
1741053581,2004
1741053582,2004
1741053583,2004
1741053584,2004
1741053585,2004
1741053586,2004
1741053587,2004
1741053588,2004
1741053589,2004
1741053591,2004
1741053592,2004
1741053593,2004
1741053594,2004
1741053595,2004
1741053596,2004
1741053597,1999
1741053598,1980
1741053599,1980
1741053599,1980
1741053599,1980
1741053599,0
