t,value
1741053370,13440000000
1741053371,15220000000
1741053372,15970000000
1741053373,16770000000
1741053374,17870000000
1741053375,18560000000
1741053376,19120000000
1741053377,19950000000
1741053378,21200000000
1741053379,22150000000
1741053380,22690000000
1741053381,23230000000
1741053382,24100000000
1741053383,26190000000
1741053384,27770000000
1741053385,28550000000
1741053386,30300000000
1741053387,31920000000
1741053388,33050000000
1741053389,33760000000
1741053390,34630000000
1741053391,37730000000
1741053392,39110000000
1741053393,39780000000
1741053394,40850000000
1741053395,42990000000
1741053396,44120000000
1741053397,46010000000
1741053398,48750000000
1741053399,51890000000
1741053401,60150000000
1741053402,63240000000
1741053403,63860000000
1741053404,66610000000
1741053405,70790000000
1741053406,75700000000
1741053407,82950000000
1741053408,89970000000
1741053409,92870000000
1741053409,92890000000
1741053409,93040000000
