t,value
1741053370,2004
1741053371,2004
1741053372,2004
1741053373,2004
1741053374,2004
1741053375,2004
1741053376,2004
1741053377,2004
1741053378,2004
1741053379,2004
1741053380,2004
1741053381,2004
1741053382,2004
1741053383,2004
1741053384,2004
1741053385,2004
1741053386,2004
1741053387,2004
1741053388,2004
1741053389,2004
1741053390,2004
1741053391,2004
1741053392,2004
1741053393,2004
1741053394,2004
1741053395,2004
1741053396,2004
1741053397,2004
1741053398,2004
1741053399,2004
1741053401,2004
1741053402,2004
1741053403,2004
1741053404,2004
1741053405,1999
1741053406,1999
1741053407,1999
1741053408,1999
1741053409,1998
1741053409,1998
1741053409,0
