t,value
1741054195,2004
1741054196,2004
1741054197,2004
1741054198,2004
1741054199,2004
1741054200,2004
1741054201,2004
1741054202,2004
1741054203,2004
1741054204,2004
1741054205,2004
1741054206,2004
1741054207,2004
1741054208,2004
1741054209,2004
1741054210,2004
1741054212,2004
1741054213,2004
1741054214,2004
1741054215,2004
1741054216,2004
1741054217,2004
1741054218,2004
1741054219,2004
1741054220,2004
1741054221,2004
1741054222,2004
1741054223,2004
1741054224,2004
1741054225,2004
1741054226,2004
1741054227,2004
1741054228,2004
1741054229,2004
1741054230,2004
1741054231,2004
1741054232,1996
1741054233,1996
1741054234,1996
1741054235,1996
1741054236,1996
1741054236,1996
1741054236,1996
1741054236,0
