t,value
1741054195,0
1741054196,0
1741054197,0
1741054198,0
1741054199,0
1741054200,0
1741054201,0
1741054202,0
1741054203,0
1741054204,0
1741054205,0
1741054206,0
1741054207,0
1741054208,0
1741054209,0
1741054210,0
1741054212,0
1741054213,123262184
1741054214,123262184
1741054215,123262184
1741054216,123262184
1741054217,123262184
1741054218,123262184
1741054219,123262184
1741054220,123262184
1741054221,123262184
1741054222,123262184
1741054223,157958352
1741054224,157958352
1741054225,157958352
1741054226,157958352
1741054227,157958352
1741054228,157958352
1741054229,157958352
1741054230,157958352
1741054231,157958352
1741054232,157958352
1741054233,201220008
1741054234,201220008
1741054235,201220008
1741054236,201220008
1741054236,201220008
1741054236,201220008
1741054236,201220008
