t,value
1741051448,13010000000
1741051449,14690000000
1741051450,15470000000
1741051451,16300000000
1741051452,17210000000
1741051453,18100000000
1741051454,18740000000
1741051455,19370000000
1741051456,20340000000
1741051457,21430000000
1741051458,21900000000
1741051459,22560000000
1741051460,23090000000
1741051461,24590000000
1741051462,26680000000
1741051463,27470000000
1741051464,28300000000
1741051465,30420000000
1741051466,31650000000
1741051467,32450000000
1741051468,33140000000
1741051470,35530000000
1741051471,36740000000
1741051472,37620000000
1741051473,38180000000
1741051474,39570000000
1741051475,40740000000
1741051476,41850000000
1741051477,43770000000
1741051478,48430000000
1741051479,52190000000
1741051480,53340000000
1741051481,55330000000
1741051482,55940000000
1741051483,58830000000
1741051484,65530000000
1741051485,72900000000
1741051486,75430000000
1741051486,75540000000
1741051486,75890000000
