t,count
1741051448,5
1741051449,5
1741051450,5
1741051451,5
1741051452,5
1741051453,5
1741051454,5
1741051455,5
1741051456,5
1741051457,5
1741051458,5
1741051459,6
1741051460,7
1741051461,7
1741051462,7
1741051463,7
1741051464,7
1741051465,7
1741051466,7
1741051467,7
1741051468,7
1741051470,10
1741051471,11
1741051472,11
1741051473,11
1741051474,11
1741051475,13
1741051476,13
1741051477,17
1741051478,28
1741051479,28
1741051480,30
1741051481,32
1741051482,32
1741051483,66
1741051484,66
1741051485,93
1741051486,104
1741051486,104
1741051486,104
