t,value
1741051448,2147483647
1741051449,2147483647
1741051450,2147483647
1741051451,2147483647
1741051452,2147483647
1741051453,2147483647
1741051454,2147483647
1741051455,2147483647
1741051456,2147483647
1741051457,2147483647
1741051458,2147483647
1741051459,2147483647
1741051460,2147483647
1741051461,2147483647
1741051462,2147483647
1741051463,2147483647
1741051464,2147483647
1741051465,2147483647
1741051466,2147483647
1741051467,2147483647
1741051468,2147483647
1741051470,2147483647
1741051471,2147483647
1741051472,2147483647
1741051473,2147483647
1741051474,2147483647
1741051475,2147483647
1741051476,2147483647
1741051477,2147483647
1741051478,2147483647
1741051479,2147483647
1741051480,2147483647
1741051481,2147483647
1741051482,2147483647
1741051483,2147483647
1741051484,2147483647
1741051485,2147483647
1741051486,2147483647
1741051486,2147483647
1741051486,2147483647
