t,value
1741051448,2004
1741051449,2004
1741051450,2004
1741051451,2004
1741051452,2004
1741051453,2004
1741051454,2004
1741051455,2004
1741051456,2004
1741051457,2004
1741051458,2004
1741051459,2004
1741051460,2004
1741051461,2004
1741051462,2004
1741051463,2004
1741051464,2004
1741051465,2004
1741051466,2004
1741051467,2004
1741051468,2004
1741051470,2004
1741051471,2004
1741051472,2004
1741051473,2004
1741051474,2004
1741051475,2004
1741051476,2004
1741051477,2004
1741051478,2004
1741051479,2004
1741051480,2004
1741051481,2004
1741051482,2004
1741051483,2004
1741051484,2004
1741051485,2004
1741051486,2004
1741051486,2004
1741051486,0
