t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741050102,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050104,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050105,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050106,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050107,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050108,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050109,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050110,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050111,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050112,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050113,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050114,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050115,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050116,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050117,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050118,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050119,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050120,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050121,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050122,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050123,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050124,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050125,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050126,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050127,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050128,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050129,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050130,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050131,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050132,2,5266,4881.000000,4496,385.000000,5266.000000,5266.000000,5266.000000,5266.000000,5266.000000,5266.000000
1741050133,2,5266,4881.000000,4496,385.000000,5266.000000,5266.000000,5266.000000,5266.000000,5266.000000,5266.000000
1741050134,2,5266,4881.000000,4496,385.000000,5266.000000,5266.000000,5266.000000,5266.000000,5266.000000,5266.000000
1741050135,4,5266,4881.000000,4496,385.000000,5266.000000,5266.000000,5266.000000,5266.000000,5266.000000,5266.000000
1741050136,4,5266,4881.000000,4496,385.000000,5266.000000,5266.000000,5266.000000,5266.000000,5266.000000,5266.000000
1741050137,4,5266,4881.000000,4496,385.000000,5266.000000,5266.000000,5266.000000,5266.000000,5266.000000,5266.000000
1741050138,4,5266,4881.000000,4496,385.000000,5266.000000,5266.000000,5266.000000,5266.000000,5266.000000,5266.000000
1741050139,6,6174,4463.349470,1214,1606.683742,5266.000000,5266.000000,6174.000000,6174.000000,6174.000000,6174.000000
1741050140,9,17215,5781.833665,1214,4478.547258,5266.000000,6174.000000,17215.000000,17215.000000,17215.000000,17215.000000
1741050141,14,17215,5272.866456,972,5318.599498,4496.000000,6174.000000,17215.000000,17215.000000,17215.000000,17215.000000
1741050142,17,17215,5451.044281,972,5052.706600,4496.000000,6174.000000,17215.000000,17215.000000,17215.000000,17215.000000
1741050143,21,17215,5386.744952,972,4564.222728,4496.000000,6492.000000,17215.000000,17215.000000,17215.000000,17215.000000
1741050143,21,17215,5386.744952,972,4564.222728,4496.000000,6492.000000,17215.000000,17215.000000,17215.000000,17215.000000
1741050143,21,17215,5386.744952,972,4564.222728,4496.000000,6492.000000,17215.000000,17215.000000,17215.000000,17215.000000
