t,value
1741050102,2004
1741050104,2004
1741050105,2004
1741050106,2004
1741050107,2004
1741050108,2004
1741050109,2004
1741050110,2004
1741050111,2004
1741050112,2004
1741050113,2004
1741050114,2004
1741050115,2004
1741050116,2004
1741050117,2004
1741050118,2004
1741050119,2004
1741050120,2004
1741050121,2004
1741050122,2004
1741050123,2004
1741050124,2004
1741050125,2004
1741050126,2004
1741050127,2004
1741050128,2004
1741050129,2004
1741050130,2004
1741050131,2004
1741050132,2004
1741050133,2004
1741050134,2004
1741050135,2004
1741050136,2004
1741050137,2004
1741050138,2004
1741050139,2004
1741050140,2004
1741050141,2004
1741050142,2004
1741050143,2004
1741050143,2004
1741050143,0
