t,value
1741050102,0
1741050104,0
1741050105,0
1741050106,0
1741050107,0
1741050108,0
1741050109,0
1741050110,0
1741050111,0
1741050112,0
1741050113,0
1741050114,0
1741050115,0
1741050116,119
1741050117,119
1741050118,119
1741050119,119
1741050120,119
1741050121,119
1741050122,119
1741050123,119
1741050124,119
1741050125,119
1741050126,167
1741050127,167
1741050128,167
1741050129,167
1741050130,167
1741050131,167
1741050132,167
1741050133,167
1741050134,167
1741050135,167
1741050136,211
1741050137,211
1741050138,211
1741050139,211
1741050140,211
1741050141,211
1741050142,211
1741050143,211
1741050143,211
1741050143,211
