t,value
1741048653,0
1741048655,0
1741048656,0
1741048657,0
1741048658,0
1741048659,0
1741048660,0
1741048661,0
1741048662,0
1741048663,0
1741048664,0
1741048665,0
1741048666,0
1741048667,0
1741048668,108367480
1741048669,108367480
1741048670,108367480
1741048671,108367480
1741048672,108367480
1741048673,108367480
1741048674,108367480
1741048675,108367480
1741048676,108367480
1741048677,108367480
1741048678,147609896
1741048679,147609896
1741048680,147609896
1741048681,147609896
1741048682,147609896
1741048683,147609896
1741048684,147609896
1741048685,147609896
1741048686,147609896
1741048687,147609896
1741048688,190851352
1741048689,190851352
1741048690,190851352
1741048691,190851352
1741048692,190851352
1741048693,190851352
1741048694,190851352
1741048695,190851352
1741048696,190851352
1741048696,190851352
1741048696,190851352
