t,count
1741048653,0
1741048655,0
1741048656,0
1741048657,0
1741048658,0
1741048659,0
1741048660,0
1741048661,0
1741048662,0
1741048663,0
1741048664,0
1741048665,0
1741048666,0
1741048667,0
1741048668,0
1741048669,0
1741048670,0
1741048671,0
1741048672,0
1741048673,0
1741048674,0
1741048675,0
1741048676,0
1741048677,0
1741048678,0
1741048679,0
1741048680,0
1741048681,0
1741048682,0
1741048683,0
1741048684,0
1741048685,0
1741048686,0
1741048687,0
1741048688,0
1741048689,0
1741048690,0
1741048691,3311
1741048692,3311
1741048693,3311
1741048694,4348
1741048695,4360
1741048696,4464
1741048696,4464
1741048696,4464
