t,value
1741049685,0
1741049686,0
1741049687,0
1741049688,0
1741049689,0
1741049690,0
1741049691,0
1741049692,0
1741049693,0
1741049694,0
1741049695,0
1741049696,0
1741049697,8
1741049698,8
1741049699,8
1741049700,8
1741049701,8
1741049702,8
1741049703,8
1741049704,8
1741049705,8
1741049706,10
1741049707,10
1741049708,10
1741049709,10
1741049710,10
1741049711,10
1741049712,10
1741049713,10
1741049714,10
1741049715,10
1741049716,10
1741049717,10
1741049718,10
1741049720,10
1741049721,10
1741049722,10
1741049723,10
1741049724,10
1741049725,10
1741049726,10
1741049727,14
1741049727,14
1741049727,14
1741049727,14
