t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741049685,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049686,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049687,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049688,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049689,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049690,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049691,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049692,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049693,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049694,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049695,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049696,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049697,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049698,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049699,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049700,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049701,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049702,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049703,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049704,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049705,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049706,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049707,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049708,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049709,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049710,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049711,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049712,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049713,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049714,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049715,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741049716,24,476,105.041667,5,131.917739,52.000000,133.000000,418.000000,476.000000,476.000000,476.000000
1741049717,24,476,105.041667,5,131.917739,52.000000,133.000000,418.000000,476.000000,476.000000,476.000000
1741049718,24,476,105.041667,5,131.917739,52.000000,133.000000,418.000000,476.000000,476.000000,476.000000
1741049720,48,476,105.041667,5,131.917739,47.000000,114.000000,418.000000,476.000000,476.000000,476.000000
1741049721,48,476,105.041667,5,131.917739,47.000000,114.000000,418.000000,476.000000,476.000000,476.000000
1741049722,48,476,105.041667,5,131.917739,47.000000,114.000000,418.000000,476.000000,476.000000,476.000000
1741049723,48,476,105.041667,5,131.917739,47.000000,114.000000,418.000000,476.000000,476.000000,476.000000
1741049724,84,841,113.332279,1,152.403979,49.000000,156.000000,418.000000,568.000000,841.000000,841.000000
1741049725,134,841,110.073384,1,154.051889,47.000000,161.000000,418.000000,568.000000,841.000000,841.000000
1741049726,134,841,110.073384,1,154.051889,47.000000,161.000000,418.000000,568.000000,841.000000,841.000000
1741049727,172,841,112.343100,1,156.550941,47.000000,161.000000,418.000000,676.000000,841.000000,841.000000
1741049727,172,841,112.343100,1,156.550941,47.000000,161.000000,418.000000,676.000000,841.000000,841.000000
1741049727,172,841,112.343100,1,156.550941,47.000000,161.000000,418.000000,676.000000,841.000000,841.000000
1741049727,172,841,112.343100,1,156.550941,47.000000,161.000000,418.000000,676.000000,841.000000,841.000000
