t,count
1741049454,0
1741049456,0
1741049457,0
1741049458,0
1741049459,0
1741049460,0
1741049461,0
1741049462,0
1741049463,0
1741049464,0
1741049465,0
1741049466,0
1741049467,0
1741049468,0
1741049469,0
1741049470,0
1741049471,0
1741049472,0
1741049473,0
1741049474,0
1741049475,0
1741049476,0
1741049477,0
1741049478,0
1741049479,0
1741049480,20
1741049481,29
1741049482,45
1741049483,61
1741049484,61
1741049485,61
1741049486,61
1741049487,61
1741049488,61
1741049489,61
1741049490,61
1741049491,61
1741049492,61
1741049493,61
1741049494,61
1741049495,61
1741049497,61
1741049498,61
1741049499,61
1741049500,61
1741049501,61
1741049502,61
1741049503,61
1741049504,61
1741049505,61
1741049506,61
1741049507,61
1741049508,61
1741049509,61
1741049510,61
1741049511,61
1741049512,61
1741049513,61
1741049515,61
1741049516,61
1741049517,61
1741049518,61
1741049519,61
1741049519,61
1741049519,61
1741049519,61
