t,value
1741049454,2004
1741049456,2004
1741049457,2004
1741049458,2004
1741049459,2004
1741049460,2004
1741049461,2004
1741049462,2004
1741049463,2004
1741049464,2004
1741049465,2004
1741049466,2004
1741049467,2004
1741049468,2004
1741049469,2004
1741049470,2004
1741049471,2004
1741049472,2004
1741049473,2004
1741049474,2004
1741049475,2004
1741049476,2004
1741049477,2004
1741049478,2004
1741049479,2004
1741049480,2004
1741049481,2004
1741049482,2004
1741049483,2004
1741049484,2004
1741049485,2004
1741049486,2004
1741049487,2004
1741049488,2004
1741049489,2004
1741049490,2004
1741049491,2004
1741049492,2004
1741049493,2004
1741049494,2004
1741049495,2004
1741049497,2004
1741049498,2004
1741049499,2003
1741049500,2002
1741049501,2002
1741049502,2002
1741049503,2002
1741049504,2002
1741049505,2002
1741049506,2001
1741049507,2001
1741049508,2001
1741049509,2001
1741049510,2001
1741049511,1999
1741049512,1999
1741049513,1999
1741049515,1999
1741049516,2002
1741049517,2001
1741049518,2001
1741049519,2001
1741049519,2001
1741049519,2001
1741049519,0
