t,value
1741049454,0
1741049456,0
1741049457,0
1741049458,0
1741049459,0
1741049460,0
1741049461,0
1741049462,0
1741049463,0
1741049464,0
1741049465,0
1741049466,0
1741049467,267
1741049468,267
1741049469,267
1741049470,267
1741049471,267
1741049472,267
1741049473,267
1741049474,267
1741049475,267
1741049476,267
1741049477,389
1741049478,389
1741049479,389
1741049480,389
1741049481,389
1741049482,389
1741049483,389
1741049484,389
1741049485,389
1741049486,389
1741049487,425
1741049488,425
1741049489,425
1741049490,425
1741049491,425
1741049492,425
1741049493,425
1741049494,425
1741049495,425
1741049497,425
1741049498,1411
1741049499,1411
1741049500,1411
1741049501,1411
1741049502,1411
1741049503,1411
1741049504,1411
1741049505,1411
1741049506,1411
1741049507,2526
1741049508,2526
1741049509,2526
1741049510,2526
1741049511,2526
1741049512,2526
1741049513,2526
1741049515,2526
1741049516,2526
1741049517,3427
1741049518,3427
1741049519,3427
1741049519,3427
1741049519,3427
1741049519,3427
