t,count
1741054322,0
1741054323,0
1741054324,0
1741054325,0
1741054326,0
1741054327,0
1741054328,0
1741054329,0
1741054330,0
1741054331,0
1741054332,0
1741054333,0
1741054334,0
1741054335,0
1741054336,0
1741054337,0
1741054338,0
1741054339,0
1741054340,0
1741054341,0
1741054342,0
1741054343,0
1741054344,0
1741054345,0
1741054346,22
1741054347,25
1741054348,25
1741054349,25
1741054350,25
1741054351,25
1741054352,25
1741054353,25
1741054354,25
1741054356,25
1741054357,25
1741054358,25
1741054359,25
1741054360,25
1741054361,25
1741054362,25
1741054362,25
1741054362,25
1741054362,25
