t,value
1741054322,2004
1741054323,2004
1741054324,2004
1741054325,2004
1741054326,2004
1741054327,2004
1741054328,2004
1741054329,2004
1741054330,2004
1741054331,2004
1741054332,2004
1741054333,2004
1741054334,2004
1741054335,2004
1741054336,2004
1741054337,2004
1741054338,2004
1741054339,2004
1741054340,2004
1741054341,2004
1741054342,2004
1741054343,2004
1741054344,2004
1741054345,2004
1741054346,2004
1741054347,2004
1741054348,2004
1741054349,2004
1741054350,2004
1741054351,2004
1741054352,2004
1741054353,2004
1741054354,2004
1741054356,2004
1741054357,2004
1741054358,2004
1741054359,2004
1741054360,2004
1741054361,2004
1741054362,1997
1741054362,1997
1741054362,1997
1741054362,0
