t,count
1741054322,5
1741054323,5
1741054324,5
1741054325,5
1741054326,5
1741054327,5
1741054328,5
1741054329,5
1741054330,5
1741054331,5
1741054332,5
1741054333,5
1741054334,5
1741054335,5
1741054336,5
1741054337,5
1741054338,7
1741054339,7
1741054340,7
1741054341,7
1741054342,7
1741054343,9
1741054344,9
1741054345,9
1741054346,9
1741054347,9
1741054348,11
1741054349,12
1741054350,13
1741054351,13
1741054352,28
1741054353,60
1741054354,60
1741054356,60
1741054357,60
1741054358,60
1741054359,62
1741054360,64
1741054361,106
1741054362,149
1741054362,159
1741054362,159
1741054362,159
