t,value
1741052691,2004
1741052693,2004
1741052694,2004
1741052695,2004
1741052696,2004
1741052697,2004
1741052698,2004
1741052699,2004
1741052700,2004
1741052701,2004
1741052702,2004
1741052703,2004
1741052704,2004
1741052705,2004
1741052706,2004
1741052707,2004
1741052708,2004
1741052709,2004
1741052710,2004
1741052711,2004
1741052712,2004
1741052713,2004
1741052714,2004
1741052715,2004
1741052716,2004
1741052717,2004
1741052718,2004
1741052719,2004
1741052720,2004
1741052721,2004
1741052722,2004
1741052723,2004
1741052724,2004
1741052725,2004
1741052726,2004
1741052727,2004
1741052728,2004
1741052729,2004
1741052730,2004
1741052731,2004
1741052732,2004
1741052733,2004
1741052733,2004
1741052733,0
