t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741052691,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052693,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052694,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052695,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052696,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052697,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052698,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052699,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052700,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052701,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052702,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052703,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052704,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052705,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052706,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052707,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052708,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052709,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052710,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052711,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052712,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052713,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052714,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052715,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052716,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052717,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052718,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052719,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052720,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741052721,18,522,121.333333,5,157.288482,65.000000,152.000000,522.000000,522.000000,522.000000,522.000000
1741052722,18,522,121.333333,5,157.288482,65.000000,152.000000,522.000000,522.000000,522.000000,522.000000
1741052723,36,522,121.333333,5,157.288482,65.000000,152.000000,522.000000,522.000000,522.000000,522.000000
1741052724,36,522,121.333333,5,157.288482,65.000000,152.000000,522.000000,522.000000,522.000000,522.000000
1741052725,36,522,121.333333,5,157.288482,65.000000,152.000000,522.000000,522.000000,522.000000,522.000000
1741052726,36,522,121.333333,5,157.288482,65.000000,152.000000,522.000000,522.000000,522.000000,522.000000
1741052727,42,522,106.943392,1,149.335946,47.000000,133.000000,448.000000,522.000000,522.000000,522.000000
1741052728,79,522,118.946850,1,149.272613,47.000000,152.000000,483.000000,522.000000,522.000000,522.000000
1741052729,135,522,106.016534,1,140.099258,47.000000,152.000000,483.000000,483.000000,522.000000,522.000000
1741052730,141,522,107.318561,1,141.407635,47.000000,152.000000,483.000000,483.000000,522.000000,522.000000
1741052731,150,522,109.225989,1,139.956712,47.000000,152.000000,483.000000,483.000000,522.000000,522.000000
1741052732,204,522,93.794355,1,128.560820,38.000000,152.000000,426.000000,483.000000,483.000000,522.000000
1741052733,204,522,93.794355,1,128.560820,38.000000,152.000000,426.000000,483.000000,483.000000,522.000000
1741052733,204,522,93.794355,1,128.560820,38.000000,152.000000,426.000000,483.000000,483.000000,522.000000
1741052733,204,522,93.794355,1,128.560820,38.000000,152.000000,426.000000,483.000000,483.000000,522.000000
