t,value
1741053036,13030000000
1741053037,14810000000
1741053038,15580000000
1741053039,16460000000
1741053040,17650000000
1741053041,18350000000
1741053042,18900000000
1741053043,19730000000
1741053044,20630000000
1741053045,21880000000
1741053046,22370000000
1741053047,22880000000
1741053048,23840000000
1741053049,25940000000
1741053050,27480000000
1741053051,28260000000
1741053052,29430000000
1741053053,31680000000
1741053054,32950000000
1741053055,33620000000
1741053056,34360000000
1741053057,37220000000
1741053058,38860000000
1741053059,39440000000
1741053060,40040000000
1741053061,40260000000
1741053062,41800000000
1741053063,43170000000
1741053064,44610000000
1741053065,45690000000
1741053066,48130000000
1741053067,53300000000
1741053068,54720000000
1741053069,55420000000
1741053070,57080000000
1741053071,58650000000
1741053072,62050000000
1741053073,69060000000
1741053074,80450000000
1741053075,88110000000
1741053076,97780000000
1741053077,101790000000
1741053077,101810000000
1741053077,101850000000
1741053078,101960000000
