t,value
1741053036,0
1741053037,0
1741053038,0
1741053039,0
1741053040,0
1741053041,0
1741053042,0
1741053043,0
1741053044,0
1741053045,0
1741053046,0
1741053047,0
1741053048,0
1741053049,0
1741053050,280
1741053051,280
1741053052,280
1741053053,280
1741053054,280
1741053055,280
1741053056,280
1741053057,280
1741053058,280
1741053059,407
1741053060,407
1741053061,407
1741053062,407
1741053063,407
1741053064,407
1741053065,407
1741053066,407
1741053067,407
1741053068,407
1741053069,479
1741053070,479
1741053071,479
1741053072,479
1741053073,479
1741053074,479
1741053075,479
1741053076,479
1741053077,479
1741053077,479
1741053077,479
1741053078,479
