t,value
1741053036,0
1741053037,0
1741053038,0
1741053039,0
1741053040,0
1741053041,0
1741053042,0
1741053043,0
1741053044,0
1741053045,0
1741053046,0
1741053047,0
1741053048,0
1741053049,0
1741053050,8
1741053051,8
1741053052,8
1741053053,8
1741053054,8
1741053055,8
1741053056,8
1741053057,8
1741053058,8
1741053059,9
1741053060,9
1741053061,9
1741053062,9
1741053063,9
1741053064,9
1741053065,9
1741053066,9
1741053067,9
1741053068,9
1741053069,11
1741053070,11
1741053071,11
1741053072,11
1741053073,11
1741053074,11
1741053075,11
1741053076,11
1741053077,11
1741053077,11
1741053077,11
1741053078,11
