t,count
1741050310,0
1741050311,0
1741050312,0
1741050313,0
1741050314,0
1741050315,0
1741050316,0
1741050317,0
1741050318,0
1741050320,0
1741050321,0
1741050322,0
1741050323,0
1741050324,0
1741050325,0
1741050326,0
1741050327,0
1741050328,0
1741050329,0
1741050330,0
1741050331,0
1741050332,0
1741050333,0
1741050334,0
1741050335,0
1741050336,0
1741050337,0
1741050338,0
1741050339,0
1741050340,0
1741050341,0
1741050342,0
1741050343,0
1741050344,0
1741050345,0
1741050346,0
1741050347,0
1741050348,0
1741050349,0
1741050350,0
1741050351,0
1741050353,0
1741050354,0
1741050355,0
1741050356,544890
1741050357,544890
1741050358,641452
1741050359,646325
1741050359,646325
1741050359,646325
