t,count
1741052895,0
1741052897,0
1741052898,0
1741052899,0
1741052900,0
1741052901,0
1741052902,0
1741052903,0
1741052904,0
1741052905,0
1741052906,0
1741052907,0
1741052908,0
1741052909,0
1741052910,0
1741052911,0
1741052912,0
1741052913,0
1741052914,0
1741052915,0
1741052916,0
1741052917,0
1741052918,0
1741052919,0
1741052920,0
1741052921,0
1741052922,0
1741052923,0
1741052924,0
1741052925,0
1741052926,0
1741052927,0
1741052928,0
1741052929,0
1741052930,0
1741052931,0
1741052932,50508
1741052933,2471050
1741052934,2471050
1741052935,2471050
1741052937,18049264
1741052938,23886177
1741052939,41410174
1741052940,51919340
1741052941,55351768
1741052941,55351768
1741052941,55351768
1741052941,55351768
