t,value
1741052895,13540000000
1741052897,15310000000
1741052898,16170000000
1741052899,16970000000
1741052900,17730000000
1741052901,18910000000
1741052902,19520000000
1741052903,20070000000
1741052904,21050000000
1741052905,22460000000
1741052906,22940000000
1741052907,23420000000
1741052908,23940000000
1741052909,25040000000
1741052910,27250000000
1741052911,28810000000
1741052912,29580000000
1741052913,30930000000
1741052914,32750000000
1741052915,33880000000
1741052916,34530000000
1741052917,35420000000
1741052918,38910000000
1741052919,40400000000
1741052920,41170000000
1741052921,41540000000
1741052922,42320000000
1741052923,44890000000
1741052924,46270000000
1741052925,47330000000
1741052926,49090000000
1741052927,52410000000
1741052928,56080000000
1741052929,63190000000
1741052930,64420000000
1741052931,65550000000
1741052932,67330000000
1741052933,71190000000
1741052934,80390000000
1741052935,89890000000
1741052937,101290000000
1741052938,114170000000
1741052939,126570000000
1741052940,138590000000
1741052941,143930000000
1741052941,145640000000
1741052941,145680000000
1741052941,145900000000
