t,value
1741052895,2004
1741052897,2004
1741052898,2004
1741052899,2004
1741052900,2004
1741052901,2004
1741052902,2004
1741052903,2004
1741052904,2004
1741052905,2004
1741052906,2004
1741052907,2004
1741052908,2004
1741052909,2004
1741052910,2004
1741052911,2004
1741052912,2004
1741052913,2004
1741052914,2004
1741052915,2004
1741052916,2004
1741052917,2004
1741052918,2004
1741052919,2004
1741052920,2004
1741052921,2004
1741052922,2004
1741052923,2004
1741052924,2004
1741052925,2004
1741052926,2004
1741052927,2004
1741052928,2004
1741052929,2004
1741052930,2004
1741052931,2004
1741052932,2004
1741052933,2001
1741052934,2000
1741052935,2000
1741052937,2000
1741052938,2000
1741052939,2000
1741052940,2000
1741052941,1999
1741052941,1999
1741052941,1999
1741052941,0
