t,count
1741052895,5
1741052897,5
1741052898,5
1741052899,5
1741052900,5
1741052901,5
1741052902,5
1741052903,5
1741052904,5
1741052905,6
1741052906,6
1741052907,6
1741052908,6
1741052909,7
1741052910,7
1741052911,7
1741052912,7
1741052913,7
1741052914,8
1741052915,8
1741052916,8
1741052917,10
1741052918,10
1741052919,11
1741052920,11
1741052921,11
1741052922,11
1741052923,11
1741052924,12
1741052925,12
1741052926,14
1741052927,20
1741052928,40
1741052929,40
1741052930,40
1741052931,40
1741052932,44
1741052933,65
1741052934,98
1741052935,104
1741052937,136
1741052938,153
1741052939,197
1741052940,238
1741052941,282
1741052941,291
1741052941,291
1741052941,291
