t,value
1741053628,17070000000
1741053629,18910000000
1741053630,19740000000
1741053631,20480000000
1741053632,21300000000
1741053633,22580000000
1741053634,23160000000
1741053635,23990000000
1741053636,24520000000
1741053637,25630000000
1741053638,26950000000
1741053639,28220000000
1741053641,28750000000
1741053642,29220000000
1741053643,29750000000
1741053644,30250000000
1741053645,31420000000
1741053646,34000000000
1741053647,35210000000
1741053648,35850000000
1741053649,36820000000
1741053650,38780000000
1741053651,40540000000
1741053652,42210000000
1741053653,42920000000
1741053654,43710000000
1741053655,44450000000
1741053656,46840000000
1741053657,51740000000
1741053658,53280000000
1741053659,54590000000
1741053660,55070000000
1741053661,55470000000
1741053662,56080000000
1741053663,58140000000
1741053664,60020000000
1741053665,61450000000
1741053666,63300000000
1741053667,67390000000
1741053668,71290000000
1741053669,76810000000
1741053670,86020000000
1741053671,88830000000
1741053672,89550000000
1741053673,90950000000
1741053674,94820000000
1741053675,97330000000
1741053676,108320000000
1741053677,117910000000
1741053678,121260000000
1741053679,123760000000
1741053680,126170000000
1741053681,130320000000
1741053682,137690000000
1741053683,144250000000
1741053684,145630000000
1741053684,145680000000
1741053684,145960000000
