t,count
1741053628,5
1741053629,5
1741053630,5
1741053631,5
1741053632,5
1741053633,5
1741053634,5
1741053635,5
1741053636,5
1741053637,6
1741053638,6
1741053639,6
1741053641,6
1741053642,6
1741053643,6
1741053644,6
1741053645,7
1741053646,7
1741053647,7
1741053648,8
1741053649,8
1741053650,8
1741053651,8
1741053652,8
1741053653,8
1741053654,8
1741053655,9
1741053656,11
1741053657,11
1741053658,12
1741053659,12
1741053660,12
1741053661,12
1741053662,12
1741053663,12
1741053664,12
1741053665,15
1741053666,15
1741053667,16
1741053668,30
1741053669,67
1741053670,67
1741053671,67
1741053672,67
1741053673,67
1741053674,67
1741053675,68
1741053676,110
1741053677,144
1741053678,194
1741053679,201
1741053680,212
1741053681,233
1741053682,233
1741053683,252
1741053684,261
1741053684,261
1741053684,261
