t,count
1741050590,0
1741050591,0
1741050592,0
1741050593,0
1741050594,0
1741050595,0
1741050596,0
1741050597,0
1741050598,0
1741050599,0
1741050600,0
1741050601,0
1741050602,0
1741050603,0
1741050604,0
1741050605,0
1741050606,0
1741050607,0
1741050608,0
1741050609,0
1741050610,0
1741050611,0
1741050612,0
1741050613,0
1741050614,0
1741050615,0
1741050616,0
1741050617,0
1741050618,0
1741050619,0
1741050620,0
1741050621,0
1741050622,0
1741050623,0
1741050624,10280
1741050625,28505
1741050626,28505
1741050627,28505
1741050628,28505
1741050629,61337
1741050631,74598
1741050632,75017
1741050633,75654
1741050634,75654
1741050635,77068
1741050636,85862
1741050637,100489
1741050637,100559
1741050637,100559
1741050637,100559
