t,value
1741050590,2147483647
1741050591,2147483647
1741050592,2147483647
1741050593,2147483647
1741050594,2147483647
1741050595,2147483647
1741050596,2147483647
1741050597,2147483647
1741050598,2147483647
1741050599,2147483647
1741050600,2147483647
1741050601,2147483647
1741050602,2147483647
1741050603,2147483647
1741050604,2147483647
1741050605,2147483647
1741050606,2147483647
1741050607,2147483647
1741050608,2147483647
1741050609,2147483647
1741050610,2147483647
1741050611,2147483647
1741050612,2147483647
1741050613,2147483647
1741050614,2147483647
1741050615,2147483647
1741050616,2147483647
1741050617,2147483647
1741050618,2147483647
1741050619,2147483647
1741050620,2147483647
1741050621,2147483647
1741050622,2147483647
1741050623,2147483647
1741050624,2147483647
1741050625,2147483647
1741050626,2147483647
1741050627,2147483647
1741050628,2147483647
1741050629,2147483647
1741050631,2147483647
1741050632,2147483647
1741050633,2147483647
1741050634,2147483647
1741050635,2147483647
1741050636,2147483647
1741050637,2147483647
1741050637,2147483647
1741050637,2147483647
1741050637,2147483647
