t,count
1741050590,5
1741050591,5
1741050592,5
1741050593,5
1741050594,5
1741050595,5
1741050596,5
1741050597,5
1741050598,5
1741050599,5
1741050600,6
1741050601,6
1741050602,6
1741050603,6
1741050604,7
1741050605,7
1741050606,7
1741050607,7
1741050608,7
1741050609,7
1741050610,8
1741050611,10
1741050612,10
1741050613,10
1741050614,11
1741050615,11
1741050616,11
1741050617,11
1741050618,13
1741050619,13
1741050620,22
1741050621,43
1741050622,43
1741050623,43
1741050624,44
1741050625,61
1741050626,72
1741050627,98
1741050628,99
1741050629,134
1741050631,157
1741050632,168
1741050633,189
1741050634,189
1741050635,247
1741050636,288
1741050637,342
1741050637,370
1741050637,370
1741050637,370
