t,value
1741048015,0
1741048016,0
1741048017,0
1741048018,0
1741048019,0
1741048020,0
1741048021,0
1741048022,0
1741048023,0
1741048024,0
1741048025,8
1741048026,8
1741048027,8
1741048028,8
1741048029,8
1741048030,8
1741048031,8
1741048032,8
1741048033,8
1741048034,10
1741048035,10
1741048036,10
1741048037,10
1741048038,10
1741048039,10
1741048040,10
1741048041,10
1741048042,10
1741048043,10
1741048044,10
1741048045,10
1741048046,10
1741048047,10
1741048048,10
1741048049,10
1741048050,10
1741048051,10
1741048052,10
1741048053,10
1741048054,10
1741048054,10
1741048054,10
