t,value
1741048015,2004
1741048016,2004
1741048017,2004
1741048018,2004
1741048019,2004
1741048020,2004
1741048021,2004
1741048022,2004
1741048023,2004
1741048024,2004
1741048025,2004
1741048026,2004
1741048027,2004
1741048028,2004
1741048029,2004
1741048030,2004
1741048031,2004
1741048032,2004
1741048033,2004
1741048034,2004
1741048035,2004
1741048036,2004
1741048037,2004
1741048038,2004
1741048039,2004
1741048040,2004
1741048041,2004
1741048042,2004
1741048043,2004
1741048044,2004
1741048045,2004
1741048046,2004
1741048047,2004
1741048048,2004
1741048049,2004
1741048050,2004
1741048051,2004
1741048052,2004
1741048053,2004
1741048054,2004
1741048054,2004
1741048054,0
