t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1741050661,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050662,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050663,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050664,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050665,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050666,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050667,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050668,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050669,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050670,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050671,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050672,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050673,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050674,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050675,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050676,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050677,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050678,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050679,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050680,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050681,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050682,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050683,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050684,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050686,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050687,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050688,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050689,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050690,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050691,0,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1741050692,4,5577,5053.750000,4323,504.585659,5465.000000,5577.000000,5577.000000,5577.000000,5577.000000,5577.000000
1741050693,4,5577,5053.750000,4323,504.585659,5465.000000,5577.000000,5577.000000,5577.000000,5577.000000,5577.000000
1741050694,4,5577,5053.750000,4323,504.585659,5465.000000,5577.000000,5577.000000,5577.000000,5577.000000,5577.000000
1741050695,8,5577,5053.750000,4323,504.585659,5465.000000,5577.000000,5577.000000,5577.000000,5577.000000,5577.000000
1741050696,8,5577,5053.750000,4323,504.585659,5465.000000,5577.000000,5577.000000,5577.000000,5577.000000,5577.000000
1741050697,8,5577,5053.750000,4323,504.585659,5465.000000,5577.000000,5577.000000,5577.000000,5577.000000,5577.000000
1741050698,8,5577,5053.750000,4323,504.585659,5465.000000,5577.000000,5577.000000,5577.000000,5577.000000,5577.000000
1741050699,8,5577,5053.750000,4323,504.585659,5465.000000,5577.000000,5577.000000,5577.000000,5577.000000,5577.000000
1741050700,11,5577,3928.919384,1092,1801.090195,4850.000000,5465.000000,5577.000000,5577.000000,5577.000000,5577.000000
1741050701,13,28443,8004.366313,1092,9273.682796,4850.000000,5577.000000,28443.000000,28443.000000,28443.000000,28443.000000
1741050702,17,28443,6346.931785,1092,8522.689200,4323.000000,5465.000000,28443.000000,28443.000000,28443.000000,28443.000000
1741050703,19,28443,6297.138408,1092,8183.298890,4323.000000,5577.000000,28443.000000,28443.000000,28443.000000,28443.000000
1741050703,21,28443,6257.575077,1092,7903.028876,4323.000000,5577.000000,28443.000000,28443.000000,28443.000000,28443.000000
1741050703,21,28443,6257.575077,1092,7903.028876,4323.000000,5577.000000,28443.000000,28443.000000,28443.000000,28443.000000
1741050704,21,28443,6257.575077,1092,7903.028876,4323.000000,5577.000000,28443.000000,28443.000000,28443.000000,28443.000000
