t,count
1741050661,5
1741050662,5
1741050663,5
1741050664,5
1741050665,5
1741050666,5
1741050667,5
1741050668,5
1741050669,5
1741050670,5
1741050671,5
1741050672,5
1741050673,5
1741050674,7
1741050675,7
1741050676,7
1741050677,7
1741050678,7
1741050679,7
1741050680,7
1741050681,7
1741050682,7
1741050683,9
1741050684,11
1741050686,11
1741050687,11
1741050688,11
1741050689,11
1741050690,13
1741050691,13
1741050692,21
1741050693,27
1741050694,45
1741050695,47
1741050696,47
1741050697,47
1741050698,47
1741050699,47
1741050700,77
1741050701,99
1741050702,99
1741050703,122
1741050703,128
1741050703,128
1741050704,128
